product_id,event_type,count(event_type)
5765737,remove_from_cart,1
5765737,view,8
5765738,view,4
5765739,view,3
5765740,remove_from_cart,1
5765740,cart,1
5765740,view,5
5765741,view,2
5765743,view,4
5765743,cart,3
5765750,cart,2
5765750,view,3
5765751,cart,2
5765751,view,3
5765752,cart,2
5765752,view,2
5765753,cart,2
5765753,view,3
5765754,cart,2
5765754,view,3
5765755,cart,2
5765755,view,2
5765756,cart,2
5765756,view,3
5765757,cart,2
5765757,view,2
5765758,cart,2
5765758,view,4
5765759,cart,3
5765759,view,2
5765760,view,5
5765760,remove_from_cart,2
5765760,cart,6
5765761,cart,2
5765761,view,2
5765761,remove_from_cart,1
5766063,cart,2
5766063,view,3
5766064,cart,2
5766064,view,2
5766064,remove_from_cart,1
5766065,view,2
5766067,cart,2
5766067,view,2
5766068,cart,2
5766068,view,3
5766069,cart,2
5766069,view,3
5766070,view,6
5766070,cart,4
5766071,view,3
5766071,remove_from_cart,2
5766072,view,1
5766073,cart,2
5766073,view,4
5766073,purchase,1
5766074,view,2
5766075,view,2
5766076,view,4
5766076,cart,2
5766078,cart,2
5766078,view,3
5766079,cart,4
5766079,purchase,1
5766079,remove_from_cart,1
5766079,view,29
5766080,cart,4
5766080,view,6
5766081,cart,2
5766081,view,7
5766082,cart,4
5766082,purchase,1
5766082,view,9
5766083,view,9
5766083,cart,2
5766083,purchase,1
5766084,cart,3
5766084,view,8
5766085,cart,3
5766085,remove_from_cart,2
5766085,view,4
5766086,view,1
5766086,cart,1
5766086,remove_from_cart,2
5766087,cart,3
5766087,view,2
5766087,purchase,1
5766088,view,7
5766088,cart,1
5766088,remove_from_cart,1
5766113,cart,3
5766113,view,6
5766113,remove_from_cart,1
5766115,view,3
5766115,cart,2
5766116,cart,2
5766116,view,2
5766117,cart,2
5766117,view,4
5766118,view,3
5766118,cart,3
5766119,cart,2
5766119,view,2
5766119,remove_from_cart,1
5766121,cart,2
5766121,view,2
5766122,cart,1
5766122,view,3
5766123,view,5
5766123,cart,4
5766123,remove_from_cart,1
5766124,cart,2
5766124,view,4
5766125,view,3
5766126,remove_from_cart,1
5766126,cart,5
5766126,view,7
5766127,cart,4
5766127,view,20
5766127,remove_from_cart,1
5766128,cart,2
5766128,remove_from_cart,1
5766128,view,6
5766129,cart,2
5766129,view,6
5766130,remove_from_cart,1
5766130,cart,3
5766130,view,3
5766131,view,1
5766132,view,3
5766133,cart,4
5766133,remove_from_cart,3
5766133,view,5
5766134,cart,6
5766134,remove_from_cart,2
5766134,view,6
5766151,remove_from_cart,1
5766151,cart,3
5766151,view,3
5766274,cart,5
5766274,view,25
5766274,remove_from_cart,1
5766276,cart,2
5766276,view,10
5766276,remove_from_cart,1
5766277,cart,2
5766277,view,7
5766278,view,6
5766278,purchase,1
5766278,cart,4
5766279,purchase,2
5766279,cart,3
5766279,view,7
5766280,view,3
5766280,cart,2
5766281,cart,2
5766281,view,6
5766282,remove_from_cart,3
5766282,cart,9
5766282,view,17
5766282,purchase,2
5766283,remove_from_cart,1
5766283,view,3
5766284,cart,2
5766284,view,7
5766285,cart,4
5766285,purchase,1
5766285,view,8
5766286,cart,3
5766286,view,6
5766287,cart,2
5766287,view,3
5766288,view,3
5766289,purchase,1
5766289,view,4
5766289,cart,2
5766290,cart,4
5766290,view,3
5766291,view,1
5766292,cart,2
5766292,view,3
5766293,remove_from_cart,1
5766293,cart,1
5766294,purchase,1
5766294,view,2
5766295,cart,2
5766295,view,3
5766296,cart,2
5766296,view,5
5766296,remove_from_cart,1
5766298,cart,2
5766298,view,5
5766299,view,3
5766300,remove_from_cart,1
5766300,cart,1
5766300,view,3
5766302,cart,3
5766302,purchase,1
5766302,view,5
5766303,cart,2
5766303,view,3
5766304,view,6
5766305,view,1
5766306,view,10
5766306,purchase,1
5766306,cart,1
5766307,cart,2
5766307,view,4
5766308,cart,1
5766309,remove_from_cart,1
5766309,view,3
5766309,purchase,1
5766310,cart,3
5766310,remove_from_cart,1
5766310,view,6
5766311,cart,3
5766311,view,6
5766312,remove_from_cart,2
5766312,view,12
5766312,cart,2
5766312,purchase,1
5766313,cart,3
5766313,view,8
5766314,view,5
5766314,cart,4
5766314,remove_from_cart,2
5766315,cart,1
5766315,view,13
5766316,remove_from_cart,1
5766316,view,19
5766316,cart,4
5766317,view,6
5766317,cart,1
5766318,remove_from_cart,3
5766318,cart,5
5766318,view,26
5766319,view,32
5766319,remove_from_cart,1
5766319,cart,8
5766319,purchase,2
5766320,view,6
5766320,cart,3
5766321,view,10
5766369,remove_from_cart,1
5766369,purchase,1
5766369,cart,3
5766369,view,6
5766376,view,13
5766376,cart,6
5766377,purchase,1
5766377,remove_from_cart,4
5766377,view,74
5766377,cart,12
5766378,cart,3
5766378,remove_from_cart,1
5766378,purchase,3
5766378,view,3
5766379,cart,2
5766379,view,5
5766379,purchase,2
5766379,remove_from_cart,2
5766380,view,27
5766380,cart,13
5766380,purchase,6
5766380,remove_from_cart,6
5766381,view,6
5766381,purchase,3
5766381,cart,2
5766381,remove_from_cart,1
5766382,view,6
5766382,remove_from_cart,1
5766382,cart,1
5766383,remove_from_cart,1
5766383,cart,4
5766383,view,26
5766384,view,11
5766384,cart,3
5766384,purchase,2
5766384,remove_from_cart,3
5766385,cart,3
5766385,purchase,2
5766385,view,14
5766385,remove_from_cart,1
5766386,view,32
5766386,remove_from_cart,3
5766386,cart,7
5766387,cart,4
5766387,remove_from_cart,2
5766387,view,10
5766388,view,1
5766389,view,2
5766390,purchase,12
5766390,cart,35
5766390,view,215
5766390,remove_from_cart,9
5766574,view,11
5766574,cart,3
5766574,purchase,2
5766575,view,11
5766575,cart,5
5766575,purchase,2
5766576,purchase,2
5766576,cart,4
5766576,view,7
5766577,cart,4
5766577,view,3
5766578,cart,1
5766578,purchase,1
5766578,view,7
5766579,cart,1
5766579,purchase,1
5766579,view,2
5766580,remove_from_cart,1
5766580,cart,4
5766580,view,11
5766581,remove_from_cart,2
5766581,cart,9
5766581,purchase,3
5766581,view,58
5766582,view,2
5766583,cart,3
5766583,view,15
5766584,view,11
5766584,cart,1
5766585,cart,3
5766585,purchase,1
5766585,view,8
5766585,remove_from_cart,1
5766586,view,4
5766586,cart,2
5766587,view,9
5766587,cart,2
5766588,cart,6
5766588,view,9
5766588,remove_from_cart,4
5766589,cart,2
5766589,view,5
5766591,view,4
5766591,remove_from_cart,3
5766591,cart,3
5766591,purchase,1
5766592,purchase,4
5766592,remove_from_cart,5
5766592,cart,8
5766592,view,17
5766593,purchase,1
5766593,view,3
5766593,cart,2
5766593,remove_from_cart,1
5766594,purchase,2
5766594,view,8
5766594,cart,7
5766594,remove_from_cart,3
5766595,cart,31
5766595,view,162
5766595,purchase,15
5766595,remove_from_cart,8
5766597,view,13
5766597,cart,3
5766598,cart,2
5766598,view,5
5766599,cart,1
5766600,remove_from_cart,3
5766600,view,20
5766600,cart,11
5766600,purchase,2
5766601,cart,4
5766601,view,32
5766601,remove_from_cart,6
5766602,view,19
5766602,cart,1
5766602,purchase,1
5766603,view,8
5766603,remove_from_cart,1
5766603,purchase,2
5766603,cart,6
5766604,view,1
5766746,view,4
5766746,purchase,4
5766752,view,2
5766753,view,1
5766756,cart,2
5766756,view,2
5766757,view,2
5766757,cart,1
5766758,cart,2
5766758,view,2
5766760,cart,2
5766760,view,2
5766760,remove_from_cart,1
5766761,cart,2
5766761,view,2
5766762,cart,2
5766762,view,2
5766762,remove_from_cart,1
5766763,cart,2
5766763,view,2
5766764,cart,2
5766764,view,3
5766765,cart,2
5766765,remove_from_cart,1
5766765,view,3
5766766,cart,2
5766766,view,3
5766767,cart,2
5766767,view,3
5766768,cart,2
5766768,view,2
5766769,cart,2
5766769,view,3
5766770,view,1
5766771,view,8
5766771,cart,2
5766772,cart,2
5766772,view,3
5766772,purchase,1
5766773,view,1
5766792,cart,3
5766792,view,11
5766941,remove_from_cart,4
5766941,cart,8
5766941,purchase,1
5766941,view,20
5766979,cart,72
5766979,purchase,22
5766979,view,83
5766979,remove_from_cart,22
5766980,cart,67
5766980,view,75
5766980,remove_from_cart,34
5766980,purchase,17
5766981,view,11
5766981,purchase,1
5766981,cart,2
5766981,remove_from_cart,1
5766982,cart,12
5766982,view,27
5766982,purchase,4
5766982,remove_from_cart,7
5766983,cart,3
5766983,view,8
5766983,purchase,3
5766995,view,5
5766996,view,3
5766997,view,8
5766998,view,3
5766999,view,3
5767000,view,12
5767000,cart,3
5767000,purchase,1
5767001,view,3
5767001,remove_from_cart,1
5767003,view,11
5767004,cart,5
5767004,view,74
5767004,remove_from_cart,2
5767005,view,4
5767006,view,7
5767007,view,4
5767008,view,13
5767010,view,1
5767012,remove_from_cart,1
5767012,cart,11
5767012,view,135
5767364,view,7
5767364,cart,3
5767364,purchase,1
5767365,cart,2
5767365,view,3
5767366,purchase,2
5767366,view,3
5767367,cart,1
5767367,remove_from_cart,1
5767367,view,4
5767368,purchase,1
5767368,remove_from_cart,2
5767368,view,6
5767368,cart,3
5767369,view,3
5767369,cart,1
5767370,remove_from_cart,2
5767370,cart,3
5767370,view,5
5767371,cart,4
5767371,remove_from_cart,1
5767371,purchase,1
5767371,view,18
5767372,view,1
5767373,cart,1
5767373,purchase,1
5767373,view,4
5767374,remove_from_cart,1
5767374,view,4
5767374,cart,4
5767375,remove_from_cart,1
5767375,view,1
5767376,purchase,1
5767376,remove_from_cart,6
5767376,cart,8
5767376,view,41
5767377,view,4
5767377,cart,2
5767378,remove_from_cart,8
5767378,purchase,7
5767378,view,42
5767378,cart,17
5767379,view,7
5767379,remove_from_cart,3
5767379,cart,4
5767492,purchase,4
5767492,cart,8
5767492,view,21
5767492,remove_from_cart,8
5767493,cart,13
5767493,purchase,3
5767493,view,12
5767493,remove_from_cart,11
5767494,view,28
5767494,cart,10
5767494,purchase,6
5767494,remove_from_cart,2
5767495,cart,93
5767495,remove_from_cart,29
5767495,view,155
5767495,purchase,16
5767496,view,8
5767496,cart,2
5767497,view,14
5767497,purchase,1
5767497,remove_from_cart,3
5767497,cart,9
5767498,cart,2
5767498,view,4
5767499,view,6
5767499,cart,1
5767499,remove_from_cart,2
5767500,view,8
5767500,purchase,2
5767500,cart,3
5767501,cart,2
5767501,view,6
5767502,cart,7
5767502,remove_from_cart,2
5767502,view,19
5767503,cart,1
5767503,remove_from_cart,1
5767503,view,6
5767503,purchase,1
5767504,purchase,2
5767504,cart,3
5767504,view,2
5767545,view,1
5767570,view,2
5767571,view,7
5767572,cart,4
5767572,view,6
5767572,remove_from_cart,2
5767573,cart,5
5767573,view,19
5767574,view,1
5767589,purchase,1
5767589,cart,9
5767589,remove_from_cart,6
5767589,view,25
5767590,cart,2
5767590,remove_from_cart,1
5767590,view,16
5767591,remove_from_cart,1
5767591,view,25
5767591,purchase,1
5767591,cart,3
5767806,view,218
5767806,cart,18
5767806,remove_from_cart,3
5767806,purchase,3
5767835,remove_from_cart,1
5767912,view,5
5767912,remove_from_cart,3
5767912,cart,5
5767913,view,4
5767913,cart,2
5767914,cart,3
5767914,view,7
5767914,remove_from_cart,1
5767915,cart,2
5767915,view,2
5767916,remove_from_cart,2
5767916,view,3
5767916,cart,3
5767917,view,7
5767917,cart,6
5767917,remove_from_cart,2
5767917,purchase,2
5767918,remove_from_cart,1
5767918,cart,2
5767918,view,2
5767919,cart,2
5767919,view,2
5767920,cart,2
5767920,view,4
5767921,purchase,1
5767921,view,5
5767921,cart,5
5767921,remove_from_cart,2
5767922,purchase,1
5767922,remove_from_cart,1
5767922,view,5
5767922,cart,3
5767923,view,4
5767923,remove_from_cart,3
5767923,cart,2
5767924,view,1
5767925,remove_from_cart,3
5767925,view,6
5767925,cart,5
5767925,purchase,2
5767926,purchase,1
5767926,remove_from_cart,1
5767926,view,6
5767926,cart,6
5767927,view,24
5767927,remove_from_cart,11
5767927,cart,20
5767927,purchase,8
5767946,cart,2
5767946,view,3
5767946,remove_from_cart,1
5767947,purchase,1
5767947,cart,5
5767947,view,11
5767948,remove_from_cart,9
5767948,view,9
5767948,cart,7
5767948,purchase,2
5767949,view,3
5767949,purchase,1
5767949,remove_from_cart,2
5767950,purchase,2
5767950,view,11
5767950,cart,7
5767950,remove_from_cart,7
5767951,remove_from_cart,2
5767951,view,8
5767951,cart,4
5767952,cart,1
5767952,view,1
5767953,remove_from_cart,1
5767954,cart,2
5767954,view,2
5767956,view,1
5767956,remove_from_cart,1
5767956,cart,2
5767957,cart,1
5767958,cart,2
5767958,view,2
5767959,cart,2
5767959,view,3
5767960,view,15
5767961,view,9
5767961,cart,3
5767962,cart,2
5767962,view,3
5767963,cart,1
5767963,view,4
5767963,purchase,1
5767963,remove_from_cart,1
5767964,view,2
5767964,cart,1
5767968,remove_from_cart,3
5767968,cart,7
5767968,view,57
5767969,view,1
5767970,remove_from_cart,5
5767970,cart,9
5767970,purchase,8
5767970,view,7
5768044,cart,3
5768044,remove_from_cart,1
5768044,view,4
5768045,cart,2
5768045,view,2
5768046,cart,3
5768046,view,5
5768047,cart,1
5768047,view,2
5768048,cart,2
5768048,view,2
5768049,cart,2
5768049,view,2
5768235,view,10
5768236,view,9
5768237,remove_from_cart,1
5768237,cart,3
5768237,view,2
5768238,view,3
5768238,cart,3
5768238,remove_from_cart,1
5768239,remove_from_cart,2
5768239,cart,5
5768239,purchase,1
5768239,view,38
5768512,view,4
5768783,cart,3
5768783,view,3
5768783,remove_from_cart,3
5768784,purchase,1
5768784,cart,1
5768784,view,1
5768785,cart,5
5768785,view,9
5768785,remove_from_cart,1
5768786,view,39
5768786,cart,6
5768786,remove_from_cart,8
5768786,purchase,4
5768787,view,1
5768788,cart,3
5768788,view,8
5768789,view,2
5768790,view,20
5768790,remove_from_cart,1
5768790,cart,6
5768791,view,7
5768791,purchase,1
5768791,cart,2
5768792,purchase,1
5768792,remove_from_cart,2
5768792,view,3
5768792,cart,2
5768981,cart,37
5768981,remove_from_cart,12
5768981,view,318
5768981,purchase,5
5768982,cart,7
5768982,remove_from_cart,2
5768982,view,55
5768983,view,3
5769000,view,4
5769076,purchase,2
5769076,cart,5
5769076,remove_from_cart,1
5769076,view,12
5769078,view,3
5769078,cart,1
5769079,view,4
5769081,remove_from_cart,1
5769081,view,10
5769081,cart,4
5769082,cart,1
5769082,view,3
5769085,view,1
5769086,view,4
5769086,cart,1
5769104,cart,1
5769104,purchase,1
5769104,view,3
5769105,cart,4
5769105,view,5
5769106,cart,1
5769106,purchase,1
5769106,view,1
5769107,remove_from_cart,1
5769107,view,6
5769107,cart,4
5769107,purchase,1
5769108,remove_from_cart,2
5769108,purchase,1
5769108,cart,2
5769108,view,4
5769109,view,10
5769109,cart,5
5769109,purchase,1
5769109,remove_from_cart,3
5769110,view,11
5769111,remove_from_cart,1
5769111,purchase,1
5769111,cart,3
5769111,view,10
5769112,view,6
5769112,remove_from_cart,1
5769112,cart,3
5769112,purchase,1
5769113,view,9
5769114,cart,2
5769114,view,7
5769115,purchase,1
5769115,cart,2
5769115,view,4
5769115,remove_from_cart,1
5769116,remove_from_cart,2
5769186,view,2
5769186,remove_from_cart,2
5769186,cart,1
5769287,remove_from_cart,2
5769287,cart,4
5769287,view,48
5769288,cart,5
5769288,view,16
5769288,purchase,1
5769323,view,6
5769324,view,7
5769325,view,41
5769326,view,15
5769327,view,27
5769329,view,1
5769330,view,2
5769359,remove_from_cart,1
5769359,view,1
5769361,view,9
5769361,cart,2
5769361,purchase,1
5769362,view,5
5769363,remove_from_cart,1
5769365,remove_from_cart,1
5769365,view,2
5769366,remove_from_cart,1
5769368,cart,2
5769368,view,5
5769714,view,3
5769714,remove_from_cart,1
5769715,remove_from_cart,3
5769715,view,7
5769715,cart,2
5769716,cart,2
5769716,view,7
5769717,remove_from_cart,6
5769717,cart,9
5769717,view,113
5769744,cart,2
5769744,view,2
5769744,remove_from_cart,1
5769745,cart,3
5769745,view,4
5769746,cart,2
5769746,view,2
5769748,view,1
5769756,view,24
5769756,purchase,1
5769756,remove_from_cart,1
5769756,cart,5
5769845,cart,3
5769845,view,6
5769847,view,3
5769847,cart,2
5769847,purchase,1
5769849,cart,1
5769849,view,4
5769849,purchase,1
5769850,view,3
5769852,view,1
5769853,view,2
5769854,view,1
5769855,view,4
5769855,remove_from_cart,1
5769856,view,4
5769857,cart,3
5769857,view,6
5769858,view,6
5769858,remove_from_cart,1
5769858,cart,3
5769859,cart,2
5769859,view,3
5769860,remove_from_cart,1
5769860,purchase,1
5769860,cart,2
5769860,view,6
5769861,cart,4
5769861,remove_from_cart,1
5769861,view,21
5769862,purchase,1
5769862,cart,2
5769862,view,2
5769863,purchase,1
5769863,cart,3
5769863,view,6
5769874,cart,2
5769874,view,22
5769875,remove_from_cart,16
5769875,cart,34
5769875,view,462
5769875,purchase,4
5769876,remove_from_cart,1
5769876,cart,3
5769876,view,43
5769877,view,673
5769877,purchase,7
5769877,cart,31
5769877,remove_from_cart,10
5769878,cart,9
5769878,view,42
5769878,remove_from_cart,5
5769878,purchase,2
5769879,remove_from_cart,2
5769879,cart,4
5769879,view,6
5769880,cart,4
5769880,view,7
5769880,remove_from_cart,2
5769881,cart,5
5769881,view,23
5769881,purchase,1
5769881,remove_from_cart,2
5769882,view,15
5769882,cart,7
5769882,remove_from_cart,3
5769883,cart,6
5769883,view,14
5769883,purchase,2
5769883,remove_from_cart,1
5769884,purchase,1
5769884,view,25
5769884,cart,4
5769885,cart,2
5769885,view,3
5769886,purchase,1
5769886,view,8
5769886,cart,3
5769886,remove_from_cart,1
5769887,purchase,2
5769887,cart,3
5769887,view,15
5769888,remove_from_cart,1
5769888,purchase,1
5769888,cart,3
5769888,view,17
5769889,view,5
5769889,cart,3
5769890,purchase,1
5769890,cart,4
5769890,remove_from_cart,2
5769890,view,29
5769891,view,34
5769891,remove_from_cart,1
5769891,purchase,1
5769891,cart,9
5769892,purchase,1
5769892,view,15
5769892,cart,5
5769893,purchase,1
5769893,remove_from_cart,1
5769893,view,62
5769893,cart,9
5769894,cart,5
5769894,view,32
5769894,remove_from_cart,1
5769894,purchase,2
5769896,remove_from_cart,9
